file,split,per_occ,detections,img_w,img_h,animals,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
2008_000870,train,0.36493333333333333,2,375,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2008_000873,train,0.5099466666666667,6,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2008_000875,train,0.18893333333333334,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_000881,train,0.4450826666666667,8,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2008_000883,train,0.874812865497076,1,500,342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_000887,train,0.07995733333333334,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_000899,train,0.7876819277108433,1,415,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_000901,train,0.374432,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_000902,train,0.923248,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_000905,train,0.49443843843843843,1,500,333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008_000908,train,0.08455611390284758,8,300,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2008_000912,train,0.437986932938856,2,338,480,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2008_000914,train,0.24884898271086064,1,361,290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008_000915,train,0.007621333333333333,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008_000923,train,0.06095238095238095,1,378,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008_000924,train,0.3999413333333333,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_000928,train,0.607328,7,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2008_000934,train,0.6658186666666667,2,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008_000941,train,0.4678323353293413,9,500,334,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0,0
2008_000944,train,0.32607207207207206,3,500,333,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_000953,train,0.07080533333333333,4,500,375,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_000959,train,0.4425386666666667,2,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_000970,train,0.22761722488038277,6,500,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2008_000973,train,0.3537874659400545,1,500,367,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_000979,train,0.40776,4,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_000981,train,0.149776,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2008_000985,train,0.7617973333333333,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_000987,train,0.47427733333333333,7,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2008_000999,train,0.17843733333333334,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001018,train,0.0018773333333333333,1,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001020,train,0.184304,2,500,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001021,train,0.38688,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2008_001022,train,0.5655376044568245,2,500,359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001023,train,0.5804266666666666,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001026,train,0.7187567567567568,1,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001030,train,0.24156266666666668,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008_001031,train,0.24963210702341138,2,299,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008_001035,train,0.021408,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001036,train,0.7827327327327327,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001039,train,0.05912962962962963,4,500,324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001042,train,0.13456,5,500,375,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001047,train,0.144752,3,500,375,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001048,train,0.41986666666666667,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001052,train,0.33296,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001054,train,0.5506966966966967,4,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001056,train,0.008172727272727272,1,500,440,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001057,train,0.5946726726726727,5,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2008_001071,train,0.579974358974359,2,500,312,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008_001073,train,0.36517333333333335,3,500,375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2008_001081,train,0.3978678678678679,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001083,train,0.407003003003003,13,500,333,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,6,0,0,0,0,0
2008_001104,train,0.4818773333333333,5,500,375,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001105,train,0.5469007092198581,1,282,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_001106,train,0.33437333333333336,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001112,train,0.3153013333333333,2,375,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008_001115,train,0.32194666666666666,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001118,train,0.09223466666666667,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_001119,train,0.37938133333333335,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2008_001130,train,0.03930666666666666,2,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_001133,train,0.353552,8,500,375,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,0,0
2008_001134,train,0.6982773333333333,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001137,train,0.176096,1,375,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001143,train,0.227688622754491,4,500,334,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2008_001147,train,0.5092455089820359,4,500,334,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2008_001158,train,0.050853333333333334,5,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
2008_001159,train,0.230096,2,500,375,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001161,train,0.005315315315315316,3,500,333,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001164,train,0.31157703927492447,1,331,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_001169,train,0.38880473372781066,2,500,338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_001171,train,0.4826699507389163,7,500,406,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
2008_001182,train,0.21877005347593584,4,500,374,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
2008_001188,train,0.13832432432432432,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001189,train,0.20504761904761903,1,500,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001190,train,0.47454054054054057,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001196,train,0.08959766763848397,3,500,343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001202,train,0.3928648648648649,5,500,333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001203,train,0.005771771771771772,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008_001206,train,0.5204366576819407,1,500,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001208,train,0.05015466666666667,1,375,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001215,train,0.09208533333333334,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001219,train,0.4228693333333333,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001223,train,0.5775037220843673,6,403,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2008_001230,train,0.43713066666666667,10,500,375,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0
2008_001235,train,0.24709803921568627,6,500,357,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
2008_001238,train,0.7046186666666666,3,500,375,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
2008_001245,train,0.414944,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001263,train,0.4951111111111111,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001267,train,0.441424,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001272,train,0.269616,7,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2008_001274,train,0.29785066666666665,1,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001278,train,0.300675,1,400,300,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008_001285,train,0.12037758112094395,1,500,339,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001294,train,0.084848,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001299,train,0.348768,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001302,train,0.01622822822822823,3,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001307,train,0.7764853333333334,3,375,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2008_001310,train,0.38801775147928996,4,500,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001312,train,0.13375466666666666,5,500,375,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001325,train,0.42145066666666664,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001329,train,0.19569066666666668,6,375,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
2008_001335,train,0.8244373333333334,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001336,train,0.6545591397849463,1,500,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001346,train,0.6412213333333333,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001351,train,0.6249330628803246,12,493,500,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2008_001357,train,0.2556,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001358,train,0.04344970414201183,2,500,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001359,train,0.627515,3,500,400,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2008_001373,train,0.5991946666666667,5,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
2008_001375,train,0.5505165165165166,5,500,333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001382,train,0.5342837837837838,2,500,444,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008_001383,train,0.6281141141141141,3,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2008_001385,train,0.34003252032520326,3,500,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001387,train,0.04008232445520581,1,500,413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001389,train,0.23237837837837838,4,333,500,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001390,train,0.789136,4,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2008_001399,train,0.406736,3,500,375,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
2008_001402,train,0.1688048048048048,2,333,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001405,train,0.13832,1,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001408,train,0.066736,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001413,train,0.318992,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001414,train,0.2687451923076923,1,500,416,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001419,train,0.3293872236394558,4,448,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001420,train,0.10699115044247788,6,452,500,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0
2008_001431,train,0.4554933333333333,3,375,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001434,train,0.3184053333333333,10,500,375,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,3,0,0,0,0,0
2008_001440,train,0.6897837837837838,6,333,500,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001444,train,0.5723786666666667,2,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001446,train,0.4914231805929919,2,500,371,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001448,train,0.05537956204379562,2,500,274,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001454,train,0.5054326530612245,1,490,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001455,train,0.8423843843843843,3,333,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
2008_001460,train,0.5000708446866485,1,500,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008_001461,train,0.2882826666666667,6,500,375,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1
2008_001462,train,0.098816,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001464,train,0.1116996996996997,8,333,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0
2008_001467,train,0.1990761942360837,4,425,298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0
2008_001479,train,0.2771306666666667,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001482,train,0.38288,3,375,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001488,train,0.5279399399399399,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001493,train,0.6584266666666667,7,500,375,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0
2008_001495,train,0.201831223628692,1,500,237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001498,train,0.07372372372372372,1,500,333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001500,train,0.008244776119402985,2,335,500,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001501,train,0.1390054644808743,10,500,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2008_001510,train,0.3009018567639257,1,500,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001523,train,0.05541141141141141,2,333,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001525,train,0.212688,5,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
2008_001529,train,0.46834234234234234,1,500,333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001533,train,0.5414285714285715,5,500,329,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001538,train,0.18863387978142077,3,500,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001541,train,0.008962765957446809,4,500,376,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
2008_001550,train,0.22989071038251366,2,500,366,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008_001563,train,0.8992693333333334,16,500,375,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0
2008_001566,train,0.0777057057057057,2,500,333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001576,train,0.34751951951951954,3,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2008_001577,train,0.32776533333333335,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001582,train,0.19603661777210885,2,448,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001591,train,0.795408,10,500,375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
2008_001592,train,0.106,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001601,train,0.3598978978978979,2,500,333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2008_001609,train,0.359952,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001610,train,0.053456,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001615,train,0.190704,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001617,train,0.19982933333333333,5,500,375,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0
2008_001620,train,0.15118,17,500,400,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2008_001626,train,0.436448,1,500,375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001631,train,0.3189013333333333,16,500,375,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,11,0,0,0,0,0
2008_001632,train,0.23608408408408407,1,500,333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001641,train,0.23620266666666667,3,375,500,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2008_001643,train,0.468996996996997,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2008_001645,train,0.5004285714285714,2,500,350,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008_001652,train,0.728823880597015,5,335,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001653,train,0.06021686746987952,7,332,500,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2008_001661,train,0.676368,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001666,train,0.4320426666666667,7,500,375,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0
2008_001670,train,0.44826133333333334,4,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001673,train,0.35215466666666667,4,500,375,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2008_001679,train,0.09026104417670683,1,500,498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001690,train,0.085408,5,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
2008_001691,train,0.34114666666666665,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008_001692,train,0.3904472049689441,1,500,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001694,train,0.31334534534534536,5,500,333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0
2008_001699,train,0.332448,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2008_001704,train,0.23819733333333334,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_001706,train,0.10141866666666667,2,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001708,train,0.9025604719764012,3,500,339,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2008_001709,train,0.14964266666666667,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001710,train,0.5319718309859155,5,500,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
2008_001716,train,0.147353302097278,1,498,288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001719,train,0.176298755186722,1,500,241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001724,train,0.6231651651651652,3,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001729,train,0.07498255813953489,2,500,344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008_001735,train,0.6656169154228856,2,500,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001737,train,0.5518198198198199,6,500,333,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2008_001741,train,0.2547862796833773,1,500,379,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001744,train,0.353776,2,500,375,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001746,train,0.29144,8,500,375,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001751,train,0.20529066666666668,4,500,375,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
2008_001758,train,0.57,11,500,375,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
2008_001761,train,0.18915039577836412,1,379,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001770,train,0.18542933333333333,1,375,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001775,train,0.47101483679525225,2,500,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001781,train,0.09796871575717729,2,468,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2008_001783,train,0.4200600600600601,1,333,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008_001787,train,0.19595733333333334,2,500,375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2008_001789,train,0.0883905325443787,1,500,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001791,train,0.05376,5,375,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001796,train,0.20854933333333334,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001797,train,0.2692853333333333,3,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2008_001801,train,0.11768,2,500,375,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001809,train,0.21738133333333334,8,500,375,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
2008_001811,train,0.3107987987987988,8,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2008_001813,train,0.4066047904191617,1,334,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001829,train,0.07683489096573208,1,500,321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001832,train,0.355584,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001834,train,0.08114666666666667,6,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
